Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-02-25,38.970001220703125,38.9900016784668,37.5,37.93999862670898,37.93999862670898,760800,NVST,1.0761729918016183,1.1312598767130824,1.1586716045246697,1.0266826115313998,0.0494903802702184,0.0311678327749493,0.017254409966015,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-02-26,38.459999084472656,39.5,37.650001525878906,38.540000915527344,38.540000915527344,1721400,NVST,1.060197188368242,1.073689675275635,1.125324283902948,1.0374166001615297,0.0227805882067122,-0.0317724019105019,-0.0180459137703696,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-01,39.09999847412109,40.18999862670898,39.09999847412109,39.470001220703125,39.470001220703125,1183900,NVST,1.033696427038867,1.0656194596525466,1.0891816657942572,1.013597239400828,0.0200991876380389,-0.0085439136501648,-0.0167788210727972,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-02,39.720001220703125,39.869998931884766,39.18999862670898,39.380001068115234,39.380001068115234,1248700,NVST,1.0368207395533433,1.0695784100927317,1.0962416708489813,1.0361647740865512,0.0006559654667921,-0.0188281831377707,-0.016627030160266,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-03,39.5,39.54499816894531,38.19499969482422,38.65999984741211,38.65999984741211,682100,NVST,1.0801861998540232,1.0892395441426883,1.1207967408710475,1.054357280092723,0.0258289197613001,-0.011228100699516,-0.0019098854393595,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-04,38.459999084472656,39.09999847412109,36.7400016784668,37.86000061035156,37.86000061035156,998700,NVST,1.0805599362887128,1.1352350462055951,1.136819868506803,1.0789141676317748,0.0016457686569379,0.0070362096728402,0.0010631990399563,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-05,38.45000076293945,38.91999816894531,36.72999954223633,38.88999938964844,38.88999938964844,1113700,NVST,1.1177681127008134,1.109539784085581,1.1169966394566628,1.0513678997204563,0.0664002129803571,0.0099346325296458,-0.0006405374063154,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-08,39.290000915527344,39.70000076293945,38.310001373291016,38.470001220703125,38.470001220703125,2654900,NVST,1.1268520171190357,1.1333505872273586,1.1312710963560568,1.053835017954231,0.0730169991648046,0.0348133017320859,0.0237668003979709,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-09,38.970001220703125,39.60499954223633,38.77999877929688,39.34999847412109,39.34999847412109,1002200,NVST,1.0744599852298022,1.119695122790602,1.110038170240397,1.047243962582535,0.0272160226472673,0.0266154807777803,0.0048424210848763,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-10,39.68000030517578,40.20000076293945,39.43999862670898,39.7400016784668,39.7400016784668,823400,NVST,1.050830310965008,1.094614951251262,1.0933567923446497,1.039672854637922,0.0111574563270859,0.0158668924802385,-0.0019464466027701,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-11,39.65999984741211,40.459999084472656,39.47499847412109,40.29999923706055,40.29999923706055,1127900,NVST,1.045905764859595,1.0980149091245384,1.0553349772817264,1.0256622421362138,0.0202435227233812,0.0372201135506269,-0.0169905172289774,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-12,40.27000045776367,40.93999862670898,40.27000045776367,40.75,40.75,731800,NVST,1.01987733431389,1.0787729836680406,1.0203681430933669,1.0207674438038497,-0.0008901094899596,0.0299483359017902,-0.0296463612596147,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-15,40.970001220703125,41.8650016784668,40.875,41.630001068115234,41.630001068115234,765800,NVST,1.006966060374478,1.0492433145439108,0.986067695984305,1.017237660715961,-0.0102716003414831,0.0219932560315063,-0.0504745023372675,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-16,41.61000061035156,41.84999847412109,40.220001220703125,40.560001373291016,40.560001373291016,754100,NVST,1.0483234471920737,1.054487155070166,1.030571938406937,1.0317473901389642,0.0165760570531094,0.0317168437050605,-0.0283753612211228,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-17,40.380001068115234,41.27000045776367,40.16999816894531,41.040000915527344,41.040000915527344,717300,NVST,1.039717281117342,1.0611598017919035,1.0394736573037415,1.0204048792069982,0.0193124019103438,0.0248238656615464,-0.0285412062360708,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-18,40.720001220703125,41.75,40.630001068115234,40.65999984741211,40.65999984741211,667500,NVST,1.04008856552465,1.0686178289719035,1.0644367668892534,1.026141003020234,0.0139475625044158,0.0126568707762362,-0.0184842420511199,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-19,40.720001220703125,41.63999938964844,40.52999877929688,41.43999862670898,41.43999862670898,1499400,NVST,1.0521235501687478,1.034025093970523,1.025337912320322,1.039291194415156,0.0128323557535918,-0.0203880282734501,-0.0581501076822619,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-22,41.209999084472656,41.38999938964844,40.2400016784668,40.68000030517578,40.68000030517578,830900,NVST,1.0676007861202037,1.0663716996726749,1.0570304738795453,1.0344112053404404,0.0331895807797633,0.0051667394311794,-0.0065017556637749,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-23,40.56999969482422,40.720001220703125,39.380001068115234,39.63999938964844,39.63999938964844,2064900,NVST,1.1117558116394075,1.1079717165791518,1.08198789228157,1.0693935085724935,0.0423623030669138,0.0158463699396389,-0.0033138380057604,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-24,40.02000045776367,40.42499923706055,39.41999816894531,39.54999923706055,39.54999923706055,1130700,NVST,1.1092288186639492,1.1031606045451323,1.0571429122585854,1.0856410250000772,0.0235877936638719,0.0068568618344075,-0.0240702546386852,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-25,39.22999954223633,40.7400016784668,38.75,40.650001525878906,40.650001525878906,896100,NVST,1.0738007352371222,1.070356622098367,1.0523984544517655,1.0730788964453477,0.0007218387917746,-0.0106039097189178,-0.0272890697907151,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-26,40.720001220703125,41.15999984741211,40.209999084472656,41.15999984741211,41.15999984741211,446900,NVST,1.0726433840998857,1.0498056181890254,1.0242954325487654,1.054404908622988,0.0182384754768976,-0.0130524094014063,-0.0271290316883394,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-29,40.77000045776367,41.59000015258789,40.61000061035156,40.83000183105469,40.83000183105469,870000,NVST,1.0751898005669258,1.0720058411673363,1.0080822434866126,1.0689163053254425,0.0062734952414833,-0.0085344954691695,-0.0628192836158525,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-30,40.65999984741211,41.040000915527344,40.38999938964844,40.86000061035156,40.86000061035156,1024800,NVST,1.0592265818109712,1.0604503471318445,0.9904552280023796,1.0517320513246775,0.0074945304862934,-0.0146197347352725,-0.0756970729778893,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-03-31,40.84999847412109,41.369998931884766,40.040000915527344,40.79999923706055,40.79999923706055,2709300,NVST,1.064951019005701,1.0600490394302264,0.9875000409051492,1.0518071453770457,0.0131438736286553,-0.0040693050857054,-0.0871697570635244,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-04-01,40.59000015258789,41.22999954223633,39.77999877929688,40.83000183105469,40.83000183105469,1413400,NVST,1.075679554232604,1.0700464527895028,0.9789370420821912,1.0320601759921184,0.0436193782404856,0.021035819250067,-0.0764400336260129,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
2021-04-05,41.22999954223633,41.880001068115234,40.27999877929688,41.7599983215332,41.7599983215332,2010500,NVST,1.0258621138520927,1.0246648140659294,0.9398946737926724,1.0244191200348804,0.0014429938172122,-0.006534650810076,-0.102967483355551,1259200000.0,3684400000.0,3155000000.0,3720600000.0,400000.0,256500000.0,6876000000.0,1600000.0,126400000.0,408800000.0,3430700000.0,-91800000.0,127300000.0,888900000.0,1684700000.0,886800000.0,-91800000.0,468300000.0,1590500000.0,-969300000.0,361000000.0,907700000.0,266900000.0,235100000.0,,-69800000.0,-69100000.0,517300000.0,492500000.0,-29200000.0,13800000.0,33300000.0,677700000.0,-29600000.0,283900000.0,163100000.0,14000000.0,11900000.0,71900000.0,-38600000.0,89300000.0,-47700000.0
